smiles,gpcr,name,bias,source,pkd
CNCC(O)c1ccc(O)c2nc(O)sc12,ADRB2_HUMAN,CHEMBL29141,Unknown,ChEMBL,7.29
CNCC1CC2c3ccccc3Cc3ccccc3N2O1,5HT2A_HUMAN,CHEMBL81485,Unknown,ChEMBL,7.88
CNCC1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL329685,Unknown,ChEMBL,7.31
CNCC1c2ccccc2Cc2ccccc21,5HT2A_HUMAN,CHEMBL73307,Unknown,ChEMBL,7.28
CNCCCC1c2ccccc2Cc2ccccc21,5HT2A_HUMAN,CHEMBL348302,Unknown,ChEMBL,7.89
CNCCCN1c2ccccc2CCc2ccccc21,5HT2A_HUMAN,DESIPRAMINE,Unknown,ChEMBL,6.8
CNCCc1c[nH]c2ccc(OC)cc12,5HT2A_HUMAN,CHEMBL58579,Unknown,ChEMBL,6.35
CNCCc1cc(OC)c(Br)cc1OC,5HT2A_HUMAN,CHEMBL57000,Unknown,ChEMBL,6.42
CNCCc1cn2c3c(cc(F)cc13)CCC2C,5HT2A_HUMAN,CHEMBL170319,Unknown,ChEMBL,5.84
CNC[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3[C@@H]2O1,5HT2A_HUMAN,CHEMBL2112371,Unknown,ChEMBL,7.13
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,5HT2A_HUMAN,SUMATRIPTAN,Unknown,ChEMBL,5.1
CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,DRD2_HUMAN,SUMANIROLE,Unknown,ChEMBL,8.05
CN[C@@H]1Cc2cccc3ncn(c23)C1,DRD2_HUMAN,CHEMBL348285,Unknown,ChEMBL,6.45
CNc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,5HT2A_HUMAN,CHEMBL168051,Unknown,ChEMBL,7.21
COC(=O)COc1ccc(C[C@@H](C)NC[C@H](O)c2cccc(Cl)c2)cc1,ADRB2_HUMAN,CHEMBL38486,Unknown,ChEMBL,8.49
COC(=O)Cc1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL108979,Unknown,ChEMBL,6.48
COC(=O)NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,ADRB2_HUMAN,CHEMBL33155,Unknown,ChEMBL,5.27
COC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,ADRB2_HUMAN,CHEMBL13389,Unknown,ChEMBL,6.37
COC(=O)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,5HT2A_HUMAN,CHEMBL507727,Unknown,ChEMBL,7.98
COC(=O)c1ccc(-c2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL108243,Unknown,ChEMBL,5.1
COC(=O)c1ccc(/C=C/c2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL111054,Unknown,ChEMBL,7.42
COC(=O)c1ccc(CCc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL108289,Unknown,ChEMBL,7.62
COC(=O)c1ccc(CNc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL108564,Unknown,ChEMBL,5.96
COC(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL324619,Unknown,ChEMBL,7.14
COC(=O)c1ccc(C[S+]([O-])c2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL108242,Unknown,ChEMBL,6.26
COC(=O)c1ccc(Cc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL320734,Unknown,ChEMBL,5.21
COC(=O)c1ccc(Nc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL110063,Unknown,ChEMBL,5.82
COC(=O)c1cccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)c1,DRD2_HUMAN,CHEMBL107988,Unknown,ChEMBL,5.96
COC(=O)c1csc(S(=O)(=O)N2CCN(C(=O)c3ccccc3Nc3ccccc3)CC2)c1OC,OPRM1_HUMAN,CHEMBL324479,Unknown,ChEMBL,5.3
COCCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,ADRB2_HUMAN,CHEMBL434284,Unknown,ChEMBL,4.3
COCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,ADRB2_HUMAN,CHEMBL13521,Unknown,ChEMBL,6.0
COCCN(CCOC)C(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,OPRM1_HUMAN,CHEMBL67068,Unknown,ChEMBL,6.53
COCCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,OPRM1_HUMAN,CHEMBL67144,Unknown,ChEMBL,6.79
CO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,OPRM1_HUMAN,CHEMBL1169582,Unknown,ChEMBL,8.32
CO[C@@]1(C)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,DRD2_HUMAN,CHEMBL281923,Unknown,ChEMBL,7.15
CO[C@@]12CCC3(C[C@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4C3(CCN1C)[C@H]2O5,OPRM1_HUMAN,CHEMBL169552,Unknown,ChEMBL,9.22
CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5.Cl,OPRM1_HUMAN,BUPRENORPHINE HYDROCHLORIDE,Unknown,ChEMBL,8.77
CO[C@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,OPRM1_HUMAN,CHEMBL1169583,Unknown,ChEMBL,8.8
CO[C@H]1C[C@H](N(C)C(=O)Cc2cccc3occc23)[C@@H](N2CCCC2)C[C@H]1OC.Cl,OPRM1_HUMAN,CHEMBL555835,Unknown,ChEMBL,6.09
CO[C@H]1C[C@H](N(C)C(=O)Cc2cccc3sccc23)[C@@H](N2CCCC2)C[C@H]1OC.Cl,OPRM1_HUMAN,CHEMBL556414,Unknown,ChEMBL,5.55
CO[C@]1(C)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,DRD2_HUMAN,CHEMBL281924,Unknown,ChEMBL,8.15
CO[C@]12C=C[C@@]3(C[C@H]1[C@@H](C)OCc1ccccc1)[C@H]1Cc4ccc(O)c5c4C3(CCN1C)[C@@H]2O5,OPRM1_HUMAN,CHEMBL2113671,Unknown,ChEMBL,9.19
CO[C@]12C=C[C@@]3(C[C@H]1[C@H](C)OCc1ccccc1)[C@H]1Cc4ccc(O)c5c4C3(CCN1C)[C@@H]2O5,OPRM1_HUMAN,CHEMBL2113672,Unknown,ChEMBL,9.17
COc1c(C(=O)NCCN2CCN(c3ccc(C)cc3)CC2)cc(Br)c2ccccc12,DRD2_HUMAN,CHEMBL29610,Unknown,ChEMBL,6.0
COc1c(C(=O)NCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc(Br)c2ccccc12,DRD2_HUMAN,CHEMBL287443,Unknown,ChEMBL,5.24
COc1c(C(=O)NCCN2CCN(c3cccc(C)c3)CC2)cc(Br)c2ccccc12,DRD2_HUMAN,CHEMBL283034,Unknown,ChEMBL,5.92
COc1c(C(=O)NCCN2CCN(c3cccc(C)c3C)CC2)cc(Br)c2ccccc12,DRD2_HUMAN,CHEMBL29182,Unknown,ChEMBL,5.93
COc1c(C(=O)NCCN2CCN(c3cccc(Cl)c3)CC2)cc(Br)c2ccccc12,DRD2_HUMAN,CHEMBL442535,Unknown,ChEMBL,6.15
COc1c(C(=O)NCCN2CCN(c3cccc([N+](=O)[O-])c3)CC2)cc(Br)c2ccccc12,DRD2_HUMAN,CHEMBL29435,Unknown,ChEMBL,5.89
COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)cc(Br)c2ccccc12,DRD2_HUMAN,CHEMBL30208,Unknown,ChEMBL,5.72
COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)cc(C#N)c2ccccc12,DRD2_HUMAN,CHEMBL282083,Unknown,ChEMBL,7.15
COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)cc(Cl)c2ccccc12,DRD2_HUMAN,CHEMBL416939,Unknown,ChEMBL,5.6
COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)ccc2ccccc12,DRD2_HUMAN,CHEMBL284896,Unknown,ChEMBL,5.15
COc1c(C(=O)NCCN2CCN(c3ccccc3C)CC2)cc(Br)c2ccccc12,DRD2_HUMAN,CHEMBL28964,Unknown,ChEMBL,6.32
COc1c(C(=O)NCCN2CCN(c3ccccc3Cl)CC2)cc(Br)c2ccccc12,DRD2_HUMAN,CHEMBL30206,Unknown,ChEMBL,6.29
COc1c(C(=O)NCCN2CCN(c3ccccc3[N+](=O)[O-])CC2)cc(Br)c2ccccc12,DRD2_HUMAN,CHEMBL29436,Unknown,ChEMBL,6.82
COc1c(I)cc(CC2NCCc3cc(O)c(O)cc32)cc1I,ADRB2_HUMAN,CHEMBL308351,Unknown,ChEMBL,8.69
COc1c(I)cc(CC2NCCc3nc(N)sc32)cc1I,ADRB2_HUMAN,CHEMBL307647,Unknown,ChEMBL,7.25
COc1cc(-c2ccc(CC3NCCc4cc(O)c(O)cc43)cc2)cc(OC)c1OC,ADRB2_HUMAN,CHEMBL421871,Unknown,ChEMBL,6.12
COc1cc(/C=C/C(=O)N2CCC(n3c(O)nc4ccccc43)CC2)c([N+](=O)[O-])cc1OC,OPRM1_HUMAN,CHEMBL332697,Unknown,ChEMBL,6.02
COc1cc(C)ccc1CN1CCN(C2CCc3cccc4c3N(C2=O)C(C)(C)C4)CC1,DRD2_HUMAN,CHEMBL159742,Unknown,ChEMBL,6.02
COc1cc(CC(C)N)c(OC)cc1Br,5HT2A_HUMAN,BROLAMFETAMINE,Unknown,ChEMBL,7.39
COc1cc(CC(C)N)c(OC)cc1I,5HT2A_HUMAN,CHEMBL6616,Unknown,ChEMBL,9.34
COc1cc(CC2NCCc3nc(N)sc32)cc(OC)c1OC,ADRB2_HUMAN,CHEMBL73917,Unknown,ChEMBL,6.21
COc1cc(CCN(C)C)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL58273,Unknown,ChEMBL,6.38
COc1cc(CCN)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL292821,Unknown,ChEMBL,7.47
COc1cc(CCN2CCCCC2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL299044,Unknown,ChEMBL,6.05
COc1cc(CCNCCCCc2ccccc2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL58555,Unknown,ChEMBL,7.0
COc1cc(CCNCCCc2ccccc2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL58556,Unknown,ChEMBL,7.08
COc1cc(CCNCc2ccc(Br)cc2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL294902,Unknown,ChEMBL,8.8
COc1cc(CCNCc2ccc(C)cc2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL57826,Unknown,ChEMBL,7.64
COc1cc(CCNCc2ccc(Cl)cc2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL294151,Unknown,ChEMBL,6.96
COc1cc(CCNCc2ccc(F)cc2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL58136,Unknown,ChEMBL,7.52
COc1cc(CCNCc2ccc(I)cc2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL57939,Unknown,ChEMBL,7.66
COc1cc(CCNCc2ccc(N)cc2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL61207,Unknown,ChEMBL,7.3
COc1cc(CCNCc2ccc([N+](=O)[O-])cc2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL418319,Unknown,ChEMBL,6.54
COc1cc(CCNCc2ccccc2)c(OC)cc1Br,5HT2A_HUMAN,CHEMBL292692,Unknown,ChEMBL,7.8
COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,ADRB2_HUMAN,TRETOQUINOL,Unknown,ChEMBL,7.36
COc1cc(N)c(Cl)cc1C(=O)NC1CC2CCCC(C1)N2Cc1ccccc1,DRD2_HUMAN,CHEMBL122533,Unknown,ChEMBL,9.6
COc1cc2c(c(C(=O)NC[C@@H]3CCCN3CCc3ccccc3)c1)OCC2,DRD2_HUMAN,CHEMBL148352,Unknown,ChEMBL,6.92
COc1cc2c(cc1OC)C(=O)CC(CN1CCC(C(=O)c3ccc(F)cc3)CC1)C2,5HT2A_HUMAN,CHEMBL155388,Unknown,ChEMBL,7.36
COc1cc2c(cc1OC)C(=O)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)C2,5HT2A_HUMAN,CHEMBL155257,Unknown,ChEMBL,8.02
COc1cc2c(cc1OCCN(C)C)N(C(=O)c1ccc(-c3ccc(-c4noc(C)n4)cc3C)cc1)CC2,5HT2A_HUMAN,CHEMBL282229,Unknown,ChEMBL,6.5
COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1,DRD2_HUMAN,CHEMBL292943,Unknown,ChEMBL,7.3
COc1ccc(-c2cccn(C(CN3CCCC3)c3ccccc3)c2=O)cc1,OPRM1_HUMAN,CHEMBL305552,Unknown,ChEMBL,5.83
COc1ccc(-c2cnn(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)n2)cc1F,ADRB2_HUMAN,CHEMBL63357,Unknown,ChEMBL,5.6
COc1ccc(/C=C/C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OS(C)(=O)=O)cc4CC3)CC2)cc1.Cl,DRD2_HUMAN,CHEMBL2113356,Unknown,ChEMBL,7.5
COc1ccc(C)cc1CN1CCN(C2CCc3cccc4c3N(C2=O)C(C)(C)C4)CC1,DRD2_HUMAN,CHEMBL351612,Unknown,ChEMBL,6.5
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,ADRB2_HUMAN,FORMOTEROL,Balanced,ChEMBL,8.59
COc1ccc(CCCN2CCC(CCC(=O)c3cc(Cl)c(N)c4c3OCCO4)CC2)cc1OC,5HT2A_HUMAN,CHEMBL69733,Unknown,ChEMBL,6.3
COc1ccc(CCCNC[C@H](O)COc2ccc(O)cc2)cc1,ADRB2_HUMAN,CHEMBL12762,Unknown,ChEMBL,7.2
COc1ccc(CC[C@H](C)NC[C@H](O)COc2ccc(O)cc2)cc1,ADRB2_HUMAN,CHEMBL274782,Unknown,ChEMBL,7.7
COc1ccc(CN2CCC(n3c(O)nc4ccccc43)CC2)c(Cl)c1,OPRM1_HUMAN,CHEMBL112191,Unknown,ChEMBL,7.8
COc1ccc(CNC(=O)c2ccc3[nH]c4c(c3c2)C[C@@]2(O)C3Cc5ccc(O)c6c5[C@@]2(CCN3CC2CC2)[C@H]4O6)cc1,OPRM1_HUMAN,CHEMBL431060,Unknown,ChEMBL,8.33
COc1ccc(CNCCc2c[nH]c3ccc(OC)cc23)cc1,5HT2A_HUMAN,CHEMBL417957,Unknown,ChEMBL,7.0
COc1ccc(CNCCc2cc(OC)c(Br)cc2OC)cc1,5HT2A_HUMAN,CHEMBL60585,Unknown,ChEMBL,7.8
COc1ccc(Cl)cc1-c1cccn(C(CN2CCCC2)c2ccccc2)c1=O,OPRM1_HUMAN,CHEMBL293143,Unknown,ChEMBL,5.91
COc1ccc(Cl)cc1CN1CCN(C2CCc3cccc4c3N(C2=O)C(C)(C)C4)CC1,DRD2_HUMAN,CHEMBL354699,Unknown,ChEMBL,6.66
COc1ccc(F)cc1-c1cccn(C(CN2CCCC2)c2ccccc2)c1=O,OPRM1_HUMAN,CHEMBL64284,Unknown,ChEMBL,5.46
COc1ccc(N2CCN(CCNC(=O)c3cc(Br)c4ccccc4c3OC)CC2)cc1,DRD2_HUMAN,CHEMBL29336,Unknown,ChEMBL,5.24
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1CCCN(C)C,5HT2A_HUMAN,CHEMBL21790,Unknown,ChEMBL,8.2
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,5HT2A_HUMAN,GR-127935,Unknown,ChEMBL,7.8
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1NCCN(C)C,5HT2A_HUMAN,CHEMBL282693,Unknown,ChEMBL,8.3
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1OCCN(C)C,5HT2A_HUMAN,CHEMBL20963,Unknown,ChEMBL,7.3
COc1ccc(NC(=O)c2ccc(Br)c(C)c2)cc1N1CCN(C)CC1,5HT2A_HUMAN,CHEMBL277467,Unknown,ChEMBL,6.7
COc1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1N1CCN(C)CC1,5HT2A_HUMAN,CHEMBL292759,Unknown,ChEMBL,5.9
COc1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1N1CCN(C)CC1,DRD2_HUMAN,CHEMBL292759,Unknown,ChEMBL,5.4
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN(C)CC1,5HT2A_HUMAN,CHEMBL29846,Unknown,ChEMBL,6.0
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN(C)CC1,DRD2_HUMAN,CHEMBL29846,Unknown,ChEMBL,6.1
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCCCC2C1,5HT2A_HUMAN,CHEMBL29410,Unknown,ChEMBL,6.2
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCCCC2C1,DRD2_HUMAN,CHEMBL29410,Unknown,ChEMBL,6.4
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@@H]2C1,5HT2A_HUMAN,CHEMBL282971,Unknown,ChEMBL,5.9
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@@H]2C1,DRD2_HUMAN,CHEMBL282971,Unknown,ChEMBL,5.7
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@H]2C1,5HT2A_HUMAN,CHEMBL29433,Unknown,ChEMBL,6.6
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@H]2C1,DRD2_HUMAN,CHEMBL29433,Unknown,ChEMBL,5.8
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,DRD2_HUMAN,CHEMBL431298,Unknown,ChEMBL,5.6
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1.Cl,DRD2_HUMAN,CHEMBL542139,Unknown,ChEMBL,5.6
COc1ccc(OCCNCCCOc2ccccc2)cc1,DRD2_HUMAN,CHEMBL128276,Unknown,ChEMBL,5.71
COc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3ccc(I)cc3)cc2)cc1,ADRB2_HUMAN,CHEMBL67886,Unknown,ChEMBL,6.82
COc1ccc(OCc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,ADRB2_HUMAN,CHEMBL34406,Unknown,ChEMBL,5.3
COc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(N)nc3)cc2)cc1,ADRB2_HUMAN,CHEMBL67416,Unknown,ChEMBL,6.21
COc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,ADRB2_HUMAN,CHEMBL12686,Unknown,ChEMBL,6.72
COc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3cccnc3)cc2)cc1,ADRB2_HUMAN,CHEMBL66964,Unknown,ChEMBL,6.28
COc1ccc(SC)cc1C(=O)NC[C@@H]1CCCN1CCc1ccccc1,DRD2_HUMAN,CHEMBL356945,Unknown,ChEMBL,6.34
COc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1,OPRM1_HUMAN,CHEMBL448155,Unknown,ChEMBL,6.06
COc1ccc2[nH]cc(C(C)CN)c2c1,5HT2A_HUMAN,CHEMBL149564,Unknown,ChEMBL,8.66
COc1ccc2[nH]cc(C3CC3N)c2c1,5HT2A_HUMAN,CHEMBL147434,Unknown,ChEMBL,7.51
COc1ccc2[nH]cc(CCN(C)C)c2c1,5HT2A_HUMAN,MEBUFOTENIN,Unknown,ChEMBL,6.21
COc1ccc2[nH]cc(CCN)c2c1,5HT2A_HUMAN,5-METHOXYTRYPTAMINE,Unknown,ChEMBL,6.52
COc1ccc2[nH]cc(CCN3CCCCC3)c2c1,5HT2A_HUMAN,CHEMBL292921,Unknown,ChEMBL,6.8
COc1ccc2[nH]cc(CCNCCCCc3ccccc3)c2c1,5HT2A_HUMAN,CHEMBL58133,Unknown,ChEMBL,7.66
COc1ccc2[nH]cc(CCNCCCc3ccccc3)c2c1,5HT2A_HUMAN,CHEMBL60757,Unknown,ChEMBL,7.3
COc1ccc2[nH]cc(CCNCc3ccc(Br)cc3)c2c1,5HT2A_HUMAN,CHEMBL57427,Unknown,ChEMBL,8.28
COc1ccc2[nH]cc(CCNCc3ccc(C)cc3)c2c1,5HT2A_HUMAN,CHEMBL294216,Unknown,ChEMBL,6.96
COc1ccc2[nH]cc(CCNCc3ccc(Cl)cc3)c2c1,5HT2A_HUMAN,CHEMBL293932,Unknown,ChEMBL,6.25
COc1ccc2[nH]cc(CCNCc3ccc(F)cc3)c2c1,5HT2A_HUMAN,CHEMBL433485,Unknown,ChEMBL,6.32
COc1ccc2[nH]cc(CCNCc3ccc(I)cc3)c2c1,5HT2A_HUMAN,CHEMBL294490,Unknown,ChEMBL,6.4
COc1ccc2[nH]cc(CCNCc3ccc(N)cc3)c2c1,5HT2A_HUMAN,CHEMBL58845,Unknown,ChEMBL,6.32
COc1ccc2[nH]cc(CCNCc3ccc([N+](=O)[O-])cc3)c2c1,5HT2A_HUMAN,CHEMBL293760,Unknown,ChEMBL,5.37
COc1ccc2[nH]cc(CCNCc3ccccc3)c2c1,5HT2A_HUMAN,CHEMBL58083,Unknown,ChEMBL,7.26
COc1ccc2c(c1)C(=O)N(CCN1CCN(c3ccc(Cl)cc3)CC1)CC2,DRD2_HUMAN,CHEMBL330470,Unknown,ChEMBL,5.4
COc1ccc2c(c1)C(CCCN1CCN(c3ccc(Cl)cc3)CC1)CCC2,DRD2_HUMAN,CHEMBL420067,Unknown,ChEMBL,6.01
COc1ccc2c(c1)C(NCCN1CCN(c3ccc(Cl)cc3)CC1)CCC2,DRD2_HUMAN,CHEMBL328283,Unknown,ChEMBL,6.58
COc1ccc2c(c1)CC(CN1CCN(c3ccccc3OC)CC1)CC2=O,5HT2A_HUMAN,CHEMBL155426,Unknown,ChEMBL,6.05
COc1ccc2c(c1)CCC1(CCN(CCCC(=O)c3ccc(F)cc3)CC1)O2,5HT2A_HUMAN,CHEMBL357807,Unknown,ChEMBL,9.44
COc1ccc2c(c1)CCC1(CCN(CCN3CCNC3=O)CC1)O2,5HT2A_HUMAN,CHEMBL357883,Unknown,ChEMBL,6.01
COc1ccc2c(c1)CCC1(CCN(CCc3ccc(F)cc3F)CC1)O2,5HT2A_HUMAN,CHEMBL146233,Unknown,ChEMBL,8.74
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,OPRM1_HUMAN,CHEMBL386272,Unknown,ChEMBL,9.34
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O,OPRM1_HUMAN,CODEINE MONOHYDRATE,Unknown,ChEMBL,6.28
COc1cccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)c1,DRD2_HUMAN,CHEMBL64671,Unknown,ChEMBL,6.31
COc1cccc(/C=C/C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OS(C)(=O)=O)cc4CC3)CC2)c1.Cl,DRD2_HUMAN,CHEMBL2368618,Unknown,ChEMBL,7.2
COc1cccc(C(=O)CCCN2CCN(c3ccc(Cl)cc3)CC2)c1,DRD2_HUMAN,CHEMBL327245,Unknown,ChEMBL,5.59
COc1cccc(C(=O)NCCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,DRD2_HUMAN,CHEMBL315879,Unknown,ChEMBL,5.63
COc1cccc(C(=O)NCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,DRD2_HUMAN,CHEMBL92713,Unknown,ChEMBL,5.4
COc1cccc(C(=O)NCCN2CCN(c3ccc(Cl)cc3)CC2)c1,DRD2_HUMAN,CHEMBL93403,Unknown,ChEMBL,5.72
COc1cccc(CCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,DRD2_HUMAN,CHEMBL318747,Unknown,ChEMBL,5.56
COc1cccc(CNCCN2CCN(c3ccc(Cl)cc3)CC2)c1,DRD2_HUMAN,CHEMBL96462,Unknown,ChEMBL,5.3
COc1cccc(N2CCN(CCNC(=O)c3cc(Br)c4ccccc4c3OC)CC2)c1,DRD2_HUMAN,CHEMBL29849,Unknown,ChEMBL,5.89
COc1cccc(NC(=O)CCN2CCN(c3ccc(Cl)cc3)CC2)c1,DRD2_HUMAN,CHEMBL329228,Unknown,ChEMBL,6.55
COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,5HT2A_HUMAN,VOLINANSERIN,Unknown,ChEMBL,9.51
COc1cccc2[nH]cc(C3CC3N)c12,5HT2A_HUMAN,CHEMBL148091,Unknown,ChEMBL,7.34
COc1cccc2c(C[C@@H](C)NC[C@H](O)c3cccc(NS(=O)(=O)c4cccs4)c3)c[nH]c12,ADRB2_HUMAN,CHEMBL361505,Unknown,ChEMBL,7.6
COc1cccc2c1CCCC2CCCN1CCN(c2ccc(Cl)cc2)CC1,DRD2_HUMAN,CHEMBL321557,Unknown,ChEMBL,5.47
COc1cccc2c1CCCC2NCCN1CCN(c2ccc(Cl)cc2)CC1.Cl.Cl,DRD2_HUMAN,CHEMBL2112375,Unknown,ChEMBL,5.5
COc1cccc2c1CCN(CCN1CCN(c3ccc(Cl)cc3)CC1)C2=O,DRD2_HUMAN,CHEMBL96799,Unknown,ChEMBL,5.5
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cccnc54)c3=O)C[C@@H]21,ADRB2_HUMAN,CHEMBL40650,Unknown,ChEMBL,5.41
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cccnc54)c3=O)C[C@@H]21,DRD2_HUMAN,CHEMBL40650,Unknown,ChEMBL,7.71
COc1ccccc1-c1cccc(CN2CCN(c3ncccn3)CC2)c1,DRD2_HUMAN,CHEMBL64487,Unknown,ChEMBL,6.44
